年,週,月,開始日,終了日,都道府県,急性呼吸器感染症_報告,急性呼吸器感染症_定当
2026,7,2,2026-02-09,2026-02-15,宮城県,6329,115.07
2026,7,2,2026-02-09,2026-02-15,秋田県,1665,66.6
2026,7,2,2026-02-09,2026-02-15,山形県,3555,93.55
2026,7,2,2026-02-09,2026-02-15,福島県,5551,115.65
2026,7,2,2026-02-09,2026-02-15,茨城県,7769,115.96
2026,7,2,2026-02-09,2026-02-15,栃木県,6106,129.91
2026,7,2,2026-02-09,2026-02-15,群馬県,5154,114.53
2026,7,2,2026-02-09,2026-02-15,埼玉県,24608,139.82
2026,7,2,2026-02-09,2026-02-15,千葉県,19686,108.76
2026,7,2,2026-02-09,2026-02-15,東京都,37529,89.78
2026,7,2,2026-02-09,2026-02-15,神奈川県,26754,109.2
2026,7,2,2026-02-09,2026-02-15,新潟県,4164,80.08
2026,7,2,2026-02-09,2026-02-15,富山県,4776,101.62
2026,7,2,2026-02-09,2026-02-15,石川県,4226,89.91
2026,7,2,2026-02-09,2026-02-15,福井県,1917,49.15
2026,7,2,2026-02-09,2026-02-15,山梨県,2437,69.63
2026,7,2,2026-02-09,2026-02-15,長野県,5635,112.7
2026,7,2,2026-02-09,2026-02-15,岐阜県,3487,77.49
2026,7,2,2026-02-09,2026-02-15,静岡県,10270,73.88
2026,7,2,2026-02-09,2026-02-15,愛知県,17947,110.1
2026,7,2,2026-02-09,2026-02-15,三重県,6065,87.9
2026,7,2,2026-02-09,2026-02-15,滋賀県,4494,77.48
2026,7,2,2026-02-09,2026-02-15,京都府,5712,89.25
2026,7,2,2026-02-09,2026-02-15,大阪府,18654,64.32
2026,7,2,2026-02-09,2026-02-15,兵庫県,14520,88.54
2026,7,2,2026-02-09,2026-02-15,奈良県,3423,83.49
2026,7,2,2026-02-09,2026-02-15,和歌山県,3186,70.8
2026,7,2,2026-02-09,2026-02-15,鳥取県,1889,65.14
2026,7,2,2026-02-09,2026-02-15,島根県,1616,80.8
2026,7,2,2026-02-09,2026-02-15,岡山県,4200,84.0
2026,7,2,2026-02-09,2026-02-15,広島県,6666,71.68
2026,7,2,2026-02-09,2026-02-15,山口県,7198,114.25
2026,7,2,2026-02-09,2026-02-15,徳島県,2221,67.3
2026,7,2,2026-02-09,2026-02-15,香川県,1859,80.83
2026,7,2,2026-02-09,2026-02-15,愛媛県,4061,109.76
2026,7,2,2026-02-09,2026-02-15,高知県,2036,53.58
2026,7,2,2026-02-09,2026-02-15,福岡県,11744,96.26
2026,7,2,2026-02-09,2026-02-15,佐賀県,1716,71.5
2026,7,2,2026-02-09,2026-02-15,長崎県,5526,108.35
2026,7,2,2026-02-09,2026-02-15,熊本県,8038,111.64
2026,7,2,2026-02-09,2026-02-15,大分県,7618,131.34
2026,7,2,2026-02-09,2026-02-15,宮崎県,2494,89.07
2026,7,2,2026-02-09,2026-02-15,鹿児島県,5701,100.02
2026,7,2,2026-02-09,2026-02-15,沖縄県,2951,65.58
2026,8,2,2026-02-16,2026-02-22,総数,327429,86.46
2026,8,2,2026-02-16,2026-02-22,北海道,12503,74.87
2026,8,2,2026-02-16,2026-02-22,青森県,3623,69.67
2026,8,2,2026-02-16,2026-02-22,岩手県,5138,122.33
2026,8,2,2026-02-16,2026-02-22,宮城県,5293,96.24
2026,8,2,2026-02-16,2026-02-22,秋田県,1513,60.52
2026,8,2,2026-02-16,2026-02-22,山形県,3530,92.89
2026,8,2,2026-02-16,2026-02-22,福島県,4730,98.54
2026,8,2,2026-02-16,2026-02-22,茨城県,6892,102.87
2026,8,2,2026-02-16,2026-02-22,栃木県,5826,123.96
2026,8,2,2026-02-16,2026-02-22,群馬県,5281,117.36
2026,8,2,2026-02-16,2026-02-22,埼玉県,21762,124.35
2026,8,2,2026-02-16,2026-02-22,千葉県,17189,96.03
2026,8,2,2026-02-16,2026-02-22,東京都,35809,85.87
2026,8,2,2026-02-16,2026-02-22,神奈川県,23673,99.05
2026,8,2,2026-02-16,2026-02-22,新潟県,4526,87.04
2026,8,2,2026-02-16,2026-02-22,富山県,5152,109.62
2026,8,2,2026-02-16,2026-02-22,石川県,4637,98.66
2026,8,2,2026-02-16,2026-02-22,福井県,2119,54.33
2026,8,2,2026-02-16,2026-02-22,山梨県,1913,54.66
2026,8,2,2026-02-16,2026-02-22,長野県,5393,107.86
2026,8,2,2026-02-16,2026-02-22,岐阜県,2718,60.4
2026,8,2,2026-02-16,2026-02-22,静岡県,9203,66.21
2026,8,2,2026-02-16,2026-02-22,愛知県,16477,101.09
2026,8,2,2026-02-16,2026-02-22,三重県,5171,74.94
2026,8,2,2026-02-16,2026-02-22,滋賀県,4539,78.26
2026,8,2,2026-02-16,2026-02-22,京都府,5405,84.45
2026,8,2,2026-02-16,2026-02-22,大阪府,16932,58.39
2026,8,2,2026-02-16,2026-02-22,兵庫県,12775,77.9
2026,8,2,2026-02-16,2026-02-22,奈良県,3133,74.6
2026,8,2,2026-02-16,2026-02-22,和歌山県,2962,65.82
2026,8,2,2026-02-16,2026-02-22,鳥取県,1914,66.0
2026,8,2,2026-02-16,2026-02-22,島根県,1242,65.37
2026,8,2,2026-02-16,2026-02-22,岡山県,4292,85.84
2026,8,2,2026-02-16,2026-02-22,広島県,6551,70.44
2026,8,2,2026-02-16,2026-02-22,山口県,6902,109.56
2026,8,2,2026-02-16,2026-02-22,徳島県,2095,63.48
2026,8,2,2026-02-16,2026-02-22,香川県,1443,62.74
2026,8,2,2026-02-16,2026-02-22,愛媛県,3902,105.46
2026,8,2,2026-02-16,2026-02-22,高知県,1987,52.29
2026,8,2,2026-02-16,2026-02-22,福岡県,10866,89.07
2026,8,2,2026-02-16,2026-02-22,佐賀県,1877,78.21
2026,8,2,2026-02-16,2026-02-22,長崎県,4917,96.41
2026,8,2,2026-02-16,2026-02-22,熊本県,7143,99.21
2026,8,2,2026-02-16,2026-02-22,大分県,6155,106.12
2026,8,2,2026-02-16,2026-02-22,宮崎県,2240,80.0
2026,8,2,2026-02-16,2026-02-22,鹿児島県,4971,87.21
2026,8,2,2026-02-16,2026-02-22,沖縄県,3115,69.22
2026,9,2,2026-02-23,2026-03-01,総数,246507,64.96
2026,9,2,2026-02-23,2026-03-01,北海道,10602,63.49
2026,9,2,2026-02-23,2026-03-01,青森県,3368,64.77
2026,9,2,2026-02-23,2026-03-01,岩手県,4518,107.57
2026,9,2,2026-02-23,2026-03-01,宮城県,3840,69.82
2026,9,2,2026-02-23,2026-03-01,秋田県,1344,53.76
2026,9,2,2026-02-23,2026-03-01,山形県,2968,78.11
2026,9,2,2026-02-23,2026-03-01,福島県,3701,77.1
2026,9,2,2026-02-23,2026-03-01,茨城県,5019,74.91
2026,9,2,2026-02-23,2026-03-01,栃木県,4210,89.57
2026,9,2,2026-02-23,2026-03-01,群馬県,4005,89.0
2026,9,2,2026-02-23,2026-03-01,埼玉県,15544,89.33
2026,9,2,2026-02-23,2026-03-01,千葉県,11919,65.49
2026,9,2,2026-02-23,2026-03-01,東京都,25025,59.87
2026,9,2,2026-02-23,2026-03-01,神奈川県,16760,68.97
2026,9,2,2026-02-23,2026-03-01,新潟県,3948,75.92
2026,9,2,2026-02-23,2026-03-01,富山県,4319,91.89
2026,9,2,2026-02-23,2026-03-01,石川県,4103,87.3
2026,9,2,2026-02-23,2026-03-01,福井県,1924,49.33
2026,9,2,2026-02-23,2026-03-01,山梨県,1212,34.63
2026,9,2,2026-02-23,2026-03-01,長野県,4733,94.66
2026,9,2,2026-02-23,2026-03-01,岐阜県,2637,58.6
2026,9,2,2026-02-23,2026-03-01,静岡県,6455,46.44
2026,9,2,2026-02-23,2026-03-01,愛知県,12145,74.51
2026,9,2,2026-02-23,2026-03-01,三重県,3757,54.45
2026,9,2,2026-02-23,2026-03-01,滋賀県,3715,64.05
2026,9,2,2026-02-23,2026-03-01,京都府,3906,61.03
2026,9,2,2026-02-23,2026-03-01,大阪府,12483,43.04
2026,9,2,2026-02-23,2026-03-01,兵庫県,9766,59.55
2026,9,2,2026-02-23,2026-03-01,奈良県,2337,55.64
2026,9,2,2026-02-23,2026-03-01,和歌山県,2266,50.36
2026,9,2,2026-02-23,2026-03-01,鳥取県,1721,59.34
2026,9,2,2026-02-23,2026-03-01,島根県,1229,61.45
2026,9,2,2026-02-23,2026-03-01,岡山県,3368,67.36
2026,9,2,2026-02-23,2026-03-01,広島県,4977,53.52
2026,9,2,2026-02-23,2026-03-01,山口県,5080,80.63
2026,9,2,2026-02-23,2026-03-01,徳島県,1605,48.64
2026,9,2,2026-02-23,2026-03-01,香川県,1212,52.7
2026,9,2,2026-02-23,2026-03-01,愛媛県,2859,77.27
2026,9,2,2026-02-23,2026-03-01,高知県,1580,41.58
2026,9,2,2026-02-23,2026-03-01,福岡県,8214,67.33
2026,9,2,2026-02-23,2026-03-01,佐賀県,1340,55.83
2026,9,2,2026-02-23,2026-03-01,長崎県,3857,75.63
2026,9,2,2026-02-23,2026-03-01,熊本県,4890,67.92
2026,9,2,2026-02-23,2026-03-01,大分県,4169,71.88
2026,9,2,2026-02-23,2026-03-01,宮崎県,1738,62.07
2026,9,2,2026-02-23,2026-03-01,鹿児島県,3340,58.6
2026,9,2,2026-02-23,2026-03-01,沖縄県,2799,62.2
2026,10,3,2026-03-02,2026-03-08,総数,227769,60.08
2026,10,3,2026-03-02,2026-03-08,北海道,11863,71.04
2026,10,3,2026-03-02,2026-03-08,青森県,3482,66.96
2026,10,3,2026-03-02,2026-03-08,岩手県,4485,106.79
2026,10,3,2026-03-02,2026-03-08,宮城県,4182,76.04
2026,10,3,2026-03-02,2026-03-08,秋田県,1212,48.48
2026,10,3,2026-03-02,2026-03-08,山形県,2952,77.68
2026,10,3,2026-03-02,2026-03-08,福島県,3209,66.85
2026,10,3,2026-03-02,2026-03-08,茨城県,4429,66.1
2026,10,3,2026-03-02,2026-03-08,栃木県,3693,78.57
2026,10,3,2026-03-02,2026-03-08,群馬県,3890,86.44
2026,10,3,2026-03-02,2026-03-08,埼玉県,13662,78.07
2026,10,3,2026-03-02,2026-03-08,千葉県,11095,60.96
2026,10,3,2026-03-02,2026-03-08,東京都,22719,54.35
2026,10,3,2026-03-02,2026-03-08,神奈川県,15374,64.33
2026,10,3,2026-03-02,2026-03-08,新潟県,3807,73.21
2026,10,3,2026-03-02,2026-03-08,富山県,4067,84.73
2026,10,3,2026-03-02,2026-03-08,石川県,3786,80.55
2026,10,3,2026-03-02,2026-03-08,福井県,1918,49.18
2026,10,3,2026-03-02,2026-03-08,山梨県,1140,32.57
2026,10,3,2026-03-02,2026-03-08,長野県,4489,89.78
2026,10,3,2026-03-02,2026-03-08,岐阜県,2137,47.49
2026,10,3,2026-03-02,2026-03-08,静岡県,6000,43.17
2026,10,3,2026-03-02,2026-03-08,愛知県,11330,69.51
2026,10,3,2026-03-02,2026-03-08,三重県,3069,44.48
2026,10,3,2026-03-02,2026-03-08,滋賀県,3226,55.62
2026,10,3,2026-03-02,2026-03-08,京都府,3582,55.97
2026,10,3,2026-03-02,2026-03-08,大阪府,11195,38.74
2026,10,3,2026-03-02,2026-03-08,兵庫県,8898,54.26
2026,10,3,2026-03-02,2026-03-08,奈良県,1790,42.62
2026,10,3,2026-03-02,2026-03-08,和歌山県,1813,40.29
2026,10,3,2026-03-02,2026-03-08,鳥取県,1985,68.45
2026,10,3,2026-03-02,2026-03-08,島根県,1140,60.0
2026,10,3,2026-03-02,2026-03-08,岡山県,3047,60.94
2026,10,3,2026-03-02,2026-03-08,広島県,4771,51.3
2026,10,3,2026-03-02,2026-03-08,山口県,4650,73.81
2026,10,3,2026-03-02,2026-03-08,徳島県,1372,41.58
2026,10,3,2026-03-02,2026-03-08,香川県,1077,46.83
2026,10,3,2026-03-02,2026-03-08,愛媛県,2520,68.11
2026,10,3,2026-03-02,2026-03-08,高知県,1511,39.76
2026,10,3,2026-03-02,2026-03-08,福岡県,7603,62.32
2026,10,3,2026-03-02,2026-03-08,佐賀県,1238,51.58
2026,10,3,2026-03-02,2026-03-08,長崎県,3641,71.39
2026,10,3,2026-03-02,2026-03-08,熊本県,4553,63.24
2026,10,3,2026-03-02,2026-03-08,大分県,3618,62.38
2026,10,3,2026-03-02,2026-03-08,宮崎県,1186,42.36
2026,10,3,2026-03-02,2026-03-08,鹿児島県,2926,51.33
2026,10,3,2026-03-02,2026-03-08,沖縄県,2437,54.16
2026,11,3,2026-03-09,2026-03-15,総数,224369,59.18
2026,11,3,2026-03-09,2026-03-15,北海道,11793,70.62
2026,11,3,2026-03-09,2026-03-15,青森県,3662,70.42
2026,11,3,2026-03-09,2026-03-15,岩手県,4419,105.21
2026,11,3,2026-03-09,2026-03-15,宮城県,4110,74.73
2026,11,3,2026-03-09,2026-03-15,秋田県,1168,46.72
2026,11,3,2026-03-09,2026-03-15,山形県,3025,79.61
2026,11,3,2026-03-09,2026-03-15,福島県,3378,70.38
2026,11,3,2026-03-09,2026-03-15,茨城県,4372,65.25
2026,11,3,2026-03-09,2026-03-15,栃木県,3673,79.85
2026,11,3,2026-03-09,2026-03-15,群馬県,4117,91.49
2026,11,3,2026-03-09,2026-03-15,埼玉県,13510,76.76
2026,11,3,2026-03-09,2026-03-15,千葉県,11044,60.68
2026,11,3,2026-03-09,2026-03-15,東京都,22208,53.38
2026,11,3,2026-03-09,2026-03-15,神奈川県,15581,64.65
2026,11,3,2026-03-09,2026-03-15,新潟県,3855,74.13
2026,11,3,2026-03-09,2026-03-15,富山県,4288,89.33
2026,11,3,2026-03-09,2026-03-15,石川県,3729,79.34
2026,11,3,2026-03-09,2026-03-15,福井県,1822,46.72
2026,11,3,2026-03-09,2026-03-15,山梨県,1145,32.71
2026,11,3,2026-03-09,2026-03-15,長野県,4035,80.7
2026,11,3,2026-03-09,2026-03-15,岐阜県,1841,40.91
2026,11,3,2026-03-09,2026-03-15,静岡県,6221,44.76
2026,11,3,2026-03-09,2026-03-15,愛知県,11245,68.99
2026,11,3,2026-03-09,2026-03-15,三重県,2985,43.26
2026,11,3,2026-03-09,2026-03-15,滋賀県,3230,55.69
2026,11,3,2026-03-09,2026-03-15,京都府,3487,54.48
2026,11,3,2026-03-09,2026-03-15,大阪府,10866,37.6
2026,11,3,2026-03-09,2026-03-15,兵庫県,8735,53.26
2026,11,3,2026-03-09,2026-03-15,奈良県,1606,38.24
2026,11,3,2026-03-09,2026-03-15,和歌山県,1919,42.64
2026,11,3,2026-03-09,2026-03-15,鳥取県,1994,68.76
2026,11,3,2026-03-09,2026-03-15,島根県,1184,62.32
2026,11,3,2026-03-09,2026-03-15,岡山県,2762,55.24
2026,11,3,2026-03-09,2026-03-15,広島県,4923,52.94
2026,11,3,2026-03-09,2026-03-15,山口県,4182,66.38
2026,11,3,2026-03-09,2026-03-15,徳島県,1281,38.82
2026,11,3,2026-03-09,2026-03-15,香川県,989,43.0
2026,11,3,2026-03-09,2026-03-15,愛媛県,2432,65.73
2026,11,3,2026-03-09,2026-03-15,高知県,1274,33.53
2026,11,3,2026-03-09,2026-03-15,福岡県,7101,58.2
2026,11,3,2026-03-09,2026-03-15,佐賀県,1253,52.21
2026,11,3,2026-03-09,2026-03-15,長崎県,3170,62.16
2026,11,3,2026-03-09,2026-03-15,熊本県,4676,64.94
2026,11,3,2026-03-09,2026-03-15,大分県,3608,62.21
2026,11,3,2026-03-09,2026-03-15,宮崎県,1218,43.5
2026,11,3,2026-03-09,2026-03-15,鹿児島県,2891,50.72
2026,11,3,2026-03-09,2026-03-15,沖縄県,2362,52.49
2026,12,3,2026-03-16,2026-03-22,総数,199051,52.51
2026,12,3,2026-03-16,2026-03-22,北海道,10202,61.46
2026,12,3,2026-03-16,2026-03-22,青森県,3032,58.31
2026,12,3,2026-03-16,2026-03-22,岩手県,3446,82.05
2026,12,3,2026-03-16,2026-03-22,宮城県,3153,57.33
2026,12,3,2026-03-16,2026-03-22,秋田県,1071,42.84
2026,12,3,2026-03-16,2026-03-22,山形県,2533,66.66
2026,12,3,2026-03-16,2026-03-22,福島県,3044,63.42
2026,12,3,2026-03-16,2026-03-22,茨城県,4056,60.54
2026,12,3,2026-03-16,2026-03-22,栃木県,3219,69.98
2026,12,3,2026-03-16,2026-03-22,群馬県,3436,76.36
2026,12,3,2026-03-16,2026-03-22,埼玉県,12269,70.11
2026,12,3,2026-03-16,2026-03-22,千葉県,9446,51.9
2026,12,3,2026-03-16,2026-03-22,東京都,19917,47.76
2026,12,3,2026-03-16,2026-03-22,神奈川県,13832,56.46
2026,12,3,2026-03-16,2026-03-22,新潟県,3323,63.9
2026,12,3,2026-03-16,2026-03-22,富山県,3900,82.98
2026,12,3,2026-03-16,2026-03-22,石川県,3434,73.06
2026,12,3,2026-03-16,2026-03-22,福井県,1618,41.49
2026,12,3,2026-03-16,2026-03-22,山梨県,1035,29.57
2026,12,3,2026-03-16,2026-03-22,長野県,3394,67.88
2026,12,3,2026-03-16,2026-03-22,岐阜県,1803,40.07
2026,12,3,2026-03-16,2026-03-22,静岡県,5547,39.91
2026,12,3,2026-03-16,2026-03-22,愛知県,10169,62.39
2026,12,3,2026-03-16,2026-03-22,三重県,2504,35.77
2026,12,3,2026-03-16,2026-03-22,滋賀県,2843,49.02
2026,12,3,2026-03-16,2026-03-22,京都府,2793,45.79
2026,12,3,2026-03-16,2026-03-22,大阪府,9619,33.28
2026,12,3,2026-03-16,2026-03-22,兵庫県,7853,47.88
2026,12,3,2026-03-16,2026-03-22,奈良県,1445,34.4
2026,12,3,2026-03-16,2026-03-22,和歌山県,1709,37.98
2026,12,3,2026-03-16,2026-03-22,鳥取県,1667,57.48
2026,12,3,2026-03-16,2026-03-22,島根県,1302,65.1
2026,12,3,2026-03-16,2026-03-22,岡山県,2613,52.26
2026,12,3,2026-03-16,2026-03-22,広島県,4204,45.2
2026,12,3,2026-03-16,2026-03-22,山口県,3574,56.73
2026,12,3,2026-03-16,2026-03-22,徳島県,1217,36.88
2026,12,3,2026-03-16,2026-03-22,香川県,902,39.22
2026,12,3,2026-03-16,2026-03-22,愛媛県,2377,64.24
2026,12,3,2026-03-16,2026-03-22,高知県,1307,34.39
2026,12,3,2026-03-16,2026-03-22,福岡県,6732,55.18
2026,12,3,2026-03-16,2026-03-22,佐賀県,985,41.04
2026,12,3,2026-03-16,2026-03-22,長崎県,3009,59.0
2026,12,3,2026-03-16,2026-03-22,熊本県,3732,52.56
2026,12,3,2026-03-16,2026-03-22,大分県,3285,56.64
2026,12,3,2026-03-16,2026-03-22,宮崎県,1128,40.29
2026,12,3,2026-03-16,2026-03-22,鹿児島県,2933,51.46
2026,12,3,2026-03-16,2026-03-22,沖縄県,2439,54.2
2026,13,3,2026-03-23,2026-03-29,総数,192531,50.87
2026,13,3,2026-03-23,2026-03-29,北海道,9353,56.01
2026,13,3,2026-03-23,2026-03-29,青森県,2953,56.79
2026,13,3,2026-03-23,2026-03-29,岩手県,3140,80.51
2026,13,3,2026-03-23,2026-03-29,宮城県,3344,60.8
2026,13,3,2026-03-23,2026-03-29,秋田県,968,38.72
2026,13,3,2026-03-23,2026-03-29,山形県,2305,60.66
2026,13,3,2026-03-23,2026-03-29,福島県,2677,55.77
2026,13,3,2026-03-23,2026-03-29,茨城県,4160,62.09
2026,13,3,2026-03-23,2026-03-29,栃木県,3429,72.96
2026,13,3,2026-03-23,2026-03-29,群馬県,3353,74.51
2026,13,3,2026-03-23,2026-03-29,埼玉県,11498,65.33
2026,13,3,2026-03-23,2026-03-29,千葉県,9789,53.79
2026,13,3,2026-03-23,2026-03-29,東京都,19606,47.13
2026,13,3,2026-03-23,2026-03-29,神奈川県,13709,57.12
2026,13,3,2026-03-23,2026-03-29,新潟県,3026,58.19
2026,13,3,2026-03-23,2026-03-29,富山県,3750,79.79
2026,13,3,2026-03-23,2026-03-29,石川県,2951,62.79
2026,13,3,2026-03-23,2026-03-29,福井県,1619,41.51
2026,13,3,2026-03-23,2026-03-29,山梨県,1115,31.86
2026,13,3,2026-03-23,2026-03-29,長野県,3263,65.26
2026,13,3,2026-03-23,2026-03-29,岐阜県,1701,37.8
2026,13,3,2026-03-23,2026-03-29,静岡県,4947,35.59
2026,13,3,2026-03-23,2026-03-29,愛知県,10197,62.56
2026,13,3,2026-03-23,2026-03-29,三重県,2440,35.36
2026,13,3,2026-03-23,2026-03-29,滋賀県,2782,47.97
2026,13,3,2026-03-23,2026-03-29,京都府,2983,48.11
2026,13,3,2026-03-23,2026-03-29,大阪府,9541,33.01
2026,13,3,2026-03-23,2026-03-29,兵庫県,7328,44.96
2026,13,3,2026-03-23,2026-03-29,奈良県,1412,33.62
2026,13,3,2026-03-23,2026-03-29,和歌山県,1626,36.13
2026,13,3,2026-03-23,2026-03-29,鳥取県,1639,56.52
2026,13,3,2026-03-23,2026-03-29,島根県,1208,60.4
2026,13,3,2026-03-23,2026-03-29,岡山県,2252,45.04
2026,13,3,2026-03-23,2026-03-29,広島県,4114,44.24
2026,13,3,2026-03-23,2026-03-29,山口県,3374,53.56
2026,13,3,2026-03-23,2026-03-29,徳島県,1144,34.67
2026,13,3,2026-03-23,2026-03-29,香川県,922,40.09
2026,13,3,2026-03-23,2026-03-29,愛媛県,2373,64.14
2026,13,3,2026-03-23,2026-03-29,高知県,1110,29.21
2026,13,3,2026-03-23,2026-03-29,福岡県,6208,50.89
2026,13,3,2026-03-23,2026-03-29,佐賀県,1053,43.88
2026,13,3,2026-03-23,2026-03-29,長崎県,3068,60.16
2026,13,3,2026-03-23,2026-03-29,熊本県,3840,53.33
2026,13,3,2026-03-23,2026-03-29,大分県,2930,50.52
2026,13,3,2026-03-23,2026-03-29,宮崎県,1106,39.5
2026,13,3,2026-03-23,2026-03-29,鹿児島県,2697,47.32
2026,13,3,2026-03-23,2026-03-29,沖縄県,2528,56.18
2026,14,3,2026-03-30,2026-04-05,総数,161916,43.4
2026,14,3,2026-03-30,2026-04-05,北海道,7820,47.11
2026,14,3,2026-03-30,2026-04-05,青森県,2580,49.62
2026,14,3,2026-03-30,2026-04-05,岩手県,3086,73.48
2026,14,3,2026-03-30,2026-04-05,宮城県,3153,57.33
2026,14,3,2026-03-30,2026-04-05,秋田県,893,35.72
2026,14,3,2026-03-30,2026-04-05,山形県,2057,54.13
2026,14,3,2026-03-30,2026-04-05,福島県,2163,44.14
2026,14,3,2026-03-30,2026-04-05,茨城県,3318,49.52
2026,14,3,2026-03-30,2026-04-05,栃木県,3044,64.77
2026,14,3,2026-03-30,2026-04-05,群馬県,2994,66.53
2026,14,3,2026-03-30,2026-04-05,埼玉県,9581,55.38
2026,14,3,2026-03-30,2026-04-05,千葉県,8387,46.34
2026,14,3,2026-03-30,2026-04-05,東京都,16676,39.99
2026,14,3,2026-03-30,2026-04-05,神奈川県,11403,47.91
2026,14,3,2026-03-30,2026-04-05,新潟県,2547,48.98
2026,14,3,2026-03-30,2026-04-05,富山県,3183,66.31
2026,14,3,2026-03-30,2026-04-05,石川県,2291,48.74
2026,14,3,2026-03-30,2026-04-05,福井県,1330,34.1
2026,14,3,2026-03-30,2026-04-05,山梨県,881,25.17
2026,14,3,2026-03-30,2026-04-05,長野県,2710,54.2
2026,14,3,2026-03-30,2026-04-05,岐阜県,1514,33.64
2026,14,3,2026-03-30,2026-04-05,静岡県,3829,34.19
2026,14,3,2026-03-30,2026-04-05,愛知県,8610,52.82
2026,14,3,2026-03-30,2026-04-05,三重県,1965,28.48
2026,14,3,2026-03-30,2026-04-05,滋賀県,2288,40.14
2026,14,3,2026-03-30,2026-04-05,京都府,2419,39.66
2026,14,3,2026-03-30,2026-04-05,大阪府,8084,28.17
2026,14,3,2026-03-30,2026-04-05,兵庫県,6070,37.47
2026,14,3,2026-03-30,2026-04-05,奈良県,1342,31.95
2026,14,3,2026-03-30,2026-04-05,和歌山県,1296,28.8
2026,14,3,2026-03-30,2026-04-05,鳥取県,1270,43.79
2026,14,3,2026-03-30,2026-04-05,島根県,1002,50.1
2026,14,3,2026-03-30,2026-04-05,岡山県,2188,43.76
2026,14,3,2026-03-30,2026-04-05,広島県,3384,36.78
2026,14,3,2026-03-30,2026-04-05,山口県,2889,45.86
2026,14,3,2026-03-30,2026-04-05,徳島県,960,29.09
2026,14,3,2026-03-30,2026-04-05,香川県,701,30.48
2026,14,3,2026-03-30,2026-04-05,愛媛県,2095,56.62
2026,14,3,2026-03-30,2026-04-05,高知県,1078,28.37
2026,14,3,2026-03-30,2026-04-05,福岡県,5192,42.91
2026,14,3,2026-03-30,2026-04-05,佐賀県,965,40.21
2026,14,3,2026-03-30,2026-04-05,長崎県,2605,51.08
2026,14,3,2026-03-30,2026-04-05,熊本県,3135,43.54
2026,14,3,2026-03-30,2026-04-05,大分県,2634,45.41
2026,14,3,2026-03-30,2026-04-05,宮崎県,937,33.46
2026,14,3,2026-03-30,2026-04-05,鹿児島県,2347,41.18
2026,14,3,2026-03-30,2026-04-05,沖縄県,1020,39.23
2026,15,4,2026-04-06,2026-04-12,総数,162008,43.47
2026,15,4,2026-04-06,2026-04-12,北海道,7151,43.34
2026,15,4,2026-04-06,2026-04-12,青森県,2318,44.58
2026,15,4,2026-04-06,2026-04-12,岩手県,2879,68.55
2026,15,4,2026-04-06,2026-04-12,宮城県,3038,55.24
2026,15,4,2026-04-06,2026-04-12,秋田県,956,38.24
2026,15,4,2026-04-06,2026-04-12,山形県,1924,50.63
2026,15,4,2026-04-06,2026-04-12,福島県,2329,48.52
2026,15,4,2026-04-06,2026-04-12,茨城県,3209,47.9
2026,15,4,2026-04-06,2026-04-12,栃木県,2971,63.21
2026,15,4,2026-04-06,2026-04-12,群馬県,2887,64.16
2026,15,4,2026-04-06,2026-04-12,埼玉県,9654,54.85
2026,15,4,2026-04-06,2026-04-12,千葉県,8611,47.57
2026,15,4,2026-04-06,2026-04-12,東京都,18167,43.67
2026,15,4,2026-04-06,2026-04-12,神奈川県,11964,50.27
2026,15,4,2026-04-06,2026-04-12,新潟県,2469,47.48
2026,15,4,2026-04-06,2026-04-12,富山県,2982,63.45
2026,15,4,2026-04-06,2026-04-12,石川県,2309,49.13
2026,15,4,2026-04-06,2026-04-12,福井県,1289,33.05
2026,15,4,2026-04-06,2026-04-12,山梨県,937,26.77
2026,15,4,2026-04-06,2026-04-12,長野県,2524,50.48
2026,15,4,2026-04-06,2026-04-12,岐阜県,1589,36.11
2026,15,4,2026-04-06,2026-04-12,静岡県,3726,33.27
2026,15,4,2026-04-06,2026-04-12,愛知県,8398,51.52
2026,15,4,2026-04-06,2026-04-12,三重県,2091,30.3
2026,15,4,2026-04-06,2026-04-12,滋賀県,1358,34.82
2026,15,4,2026-04-06,2026-04-12,京都府,2350,38.52
2026,15,4,2026-04-06,2026-04-12,大阪府,8277,28.94
2026,15,4,2026-04-06,2026-04-12,兵庫県,6119,37.77
2026,15,4,2026-04-06,2026-04-12,奈良県,1329,31.64
2026,15,4,2026-04-06,2026-04-12,和歌山県,1189,26.42
2026,15,4,2026-04-06,2026-04-12,鳥取県,1332,45.93
2026,15,4,2026-04-06,2026-04-12,島根県,1012,50.6
2026,15,4,2026-04-06,2026-04-12,岡山県,2061,41.22
2026,15,4,2026-04-06,2026-04-12,広島県,3588,38.58
2026,15,4,2026-04-06,2026-04-12,山口県,2916,47.8
2026,15,4,2026-04-06,2026-04-12,徳島県,904,27.39
2026,15,4,2026-04-06,2026-04-12,香川県,732,31.83
2026,15,4,2026-04-06,2026-04-12,愛媛県,1957,52.89
2026,15,4,2026-04-06,2026-04-12,高知県,949,24.97
2026,15,4,2026-04-06,2026-04-12,福岡県,4992,40.92
2026,15,4,2026-04-06,2026-04-12,佐賀県,1009,42.04
2026,15,4,2026-04-06,2026-04-12,長崎県,2718,53.29
2026,15,4,2026-04-06,2026-04-12,熊本県,3351,47.2
